juros_efet,rating_operacao,rating_cliente,ra,porte,setor,situacao,rating_atual,linha_fin,tipo_a,tipo_b,tipo_c,tipo_d,garantia
1.283.189,B,B,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI 
1.431.653,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI 
1.440.287,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI 
1.285.583,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI 
1.444.623,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI 
1.476.704,C,C,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI 
1.440.995,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI 
1.258.724,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI 
1.252.518,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI 
1.271.055,B,B,RA de Marília,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI 
1.288.797,B,B,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI 
1.227.868,A,A,RA de Araçatuba,MICRO,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI 
